Report ID,Report Version,Reporting Entity,Report Type,Report Month,Report Year,Report Submission Date,VIN,VIN Decoded,Serial Number,Make,Make - Unknown,Model,Model - Unknown,Model Year,Model Year - Unknown,Same Vehicle ID,Driver / Operator Type,Automation Feature Version,Automation Feature Version CBI,Automation System Engaged?,Engagement Status,Operating Entity,Operating Entity - Unknown,Source - Complaint/Claim,Source - Telematics,Source - Law Enforcement,Source - Field Report,Source - Testing,Source - Media,Source - Internal Process Review,Source - NHTSA VOQ,Source - Other - See Narrative,Source - Other Entity,Source - State or Other Agency,Incident Date,Incident Date - Unknown,Incident Time (24:00),Incident Time - Unknown,Same Incident ID,Latitude,Latitude - Unknown,Longitude,Longitude - Unknown,Address,Zip Code,Roadway Type,Roadway-Degraded Surface,Roadway-Missing/Degraded Marking,Roadway-No Unusual Conditions,Roadway-Other-See Narrative,Roadway-Traffic Incident,Roadway-Unknown,Roadway-Wet Surface Condition,Roadway-Work Zone,Weather - Clear,Weather - Snow,Weather - Cloudy,Weather - Partly Cloudy,Weather - Fog/Smoke/Haze,Weather - Rain,Weather - Severe Wind,Weather - Dust Storm,Weather - Severe Hurricane,Weather - Structure-Indoor,Weather - Unk - See Narrative,Crash With,Highest Injury Severity Alleged,CP Pre-Crash Movement,CP Contact Area - Rear Left,CP Contact Area - Left,CP Contact Area - Front Left,CP Contact Area - Rear,CP Contact Area - Top,CP Contact Area - Front,CP Contact Area - Rear Right,CP Contact Area - Right,CP Contact Area - Front Right,CP Contact Area - Bottom,CP Contact Area - Unknown,SV Pre-Crash Movement,Any Air Bags Deployed?,Was Any Vehicle Towed?,Were All Passengers Belted?,SV Precrash Speed (MPH),SV Pre-crash Speed - Unknown,SV Contact Area - Rear Left,SV Contact Area - Left,SV Contact Area - Front Left,SV Contact Area - Rear,SV Contact Area - Top,SV Contact Area - Front,SV Contact Area - Rear Right,SV Contact Area - Right,SV Contact Area - Front Right,SV Contact Area - Bottom,SV Contact Area - Unknown,Data Availability - EDR,Data Availability - Police Rpt,Data Availability - Telematics,Data Availability - Complaints,Data Availability - Video,Data Availability - Other,Data Availability - No Data,Data Availability - Unknown,Investigating Agency,Investigating Agency - Unknown,Within ODD?,Within ODD? - CBI,Narrative,Narrative - CBI?
540-11510,1,"General Motors, LLC",5-Day,,,AUG-2025,1GYKPRRL3RZ,Y,,CADILLAC, ,Lyriq, ,2024, ,285a834d7958db1,Consumer,Level 2, ,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,AUG-2025, ,16:53, ,66a1cc39c93c929,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , ,Y, , , , , , , ,Y, , , , , , , , ,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Proceeding Straight,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Subject Vehicle - All Belted,66, , , , , , , , , ,Y, , , , ,Y, , , , , ,,Y,Yes, ,"On August [XXX], 2025, a Cadillac Lyriq was traveling northbound on highway CA-33 in Ventura, California, with Super Cruise engaged and active.  Crash data indicates a frontal impact occurred that deployed the front seat belt pretensioners and airbags.  The driver was wearing a seat belt at the time of the crash.  The specific object(s) impacted by the vehicle are unknown.  Telematics data shows that Super Cruise entered a ""Disabled/Not Ready"" state 2 seconds prior to the crash due to a driver takeover.", 
669-11416,2,Hyundai Motor America,Update,,,AUG-2025,5NMJC3DE2SH,Y,,HYUNDAI, ,Tucson, ,2025, ,7b2ba548d67fa15,"Other, see Narrative","Highway Drive Assist (HDA)+, Adaptive Cruise Control (ACC)+, Lane Following Assist (LFA)", ,ADAS,Alleged Engaged,Hyundai Motor America, , , , , , , , , ,Y, , ,JUL-2025, ,17:15, ,c461f97ecc467d2,,Y,,Y,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION],[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION],Highway / Freeway, , , , ,Y, , , ,Y, , , , , , , , , , ,Passenger Car,No Injured Reported,Stopped,Y, ,Y,Y, , ,Y, ,Y, , ,Lane / Road Departure,"Yes Subject Vehicle, No Crash Partner","Yes Subject Vehicle, Yes Crash Partner",Unknown,,Y, , , ,Y, ,Y,Y, ,Y, , , ,Y, , , , , , ,AL0030100, ,Yes, ,"*Updated 2025/08/15*
A Hyundai MOBIS associate was operating a 2025 Tucson employee lease vehicle with the vehicle's Highway Drive Assist (""HDA""), and Lane Following Assist (""LFA"") features engaged. According to the police report, the Tucson vehicle struck the rear of a vehicle that allegedly made an abrupt stop.  The target vehicle was then pushed into a third vehicle that was traveling in the next lane at an undisclosed speed.  Based on photos provided by the associate, the damage is localized to the vehicle's right-front bumper.  Photos and the police report are available by request.", 
502-11164,2,Ford Motor Company,Update,,,AUG-2025,1FMJU1J85SE,Y,,FORD, ,Expedition, ,2025, ,0f455784e3ea780,Consumer,Co-Pilot360 Active 2.0, ,ADAS,Alleged Engaged,, ,Y, , , , , , , , , , ,JUN-2025, ,05:18, ,5e051d969411d79,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , ,Y, , , , , ,Y, , , , , , , , , , ,SUV,No Injured Reported,Proceeding Straight, , , , , , , ,Y, , , ,Proceeding Straight,"Yes Subject Vehicle, Yes Crash Partner","Yes Subject Vehicle, Yes Crash Partner",Subject Vehicle - All Belted,47, , , , , , ,Y, , , , , ,Y,Y,Y, , , , , ,,Y,Yes, ,"Monthly update on report 502-11164-1:
Ford is providing an update on the incident data and the Police Report.
On July 29, 2025, Ford provided the agency with the Police Report and a summary of the retrieved Event Data Recorder (EDR) and telematic data related to the incident. The Police Report indicated the Jeep Compass was traveling eastbound on [XXX] and, while pulling into a gas station, failed to yield, causing a collision with the Ford Expedition traveling westbound in the opposite lane.
The EDR and telematic data indicated that Adaptive Cruise Control was active prior to the accident and was canceled by the driver pressing the brake before the collision. Lane Centering Assist (LCA) was not active during the captured data window. Therefore, the engagement of Advanced Driver Assistance Systems Level 2 (ADAS L2) features cannot be confirmed for this incident.", 
29990-11509,1,"Rivian Automotive, LLC",5-Day,,,AUG-2025,7PDSGBBA5SN,Y,,RIVIAN, ,R1S, ,2025, ,6b0fd42808e301b,Consumer,Gen 2 - 2025.22.30, ,ADAS,Verified Engaged,, ,Y,Y, , , , , , , , , ,AUG-2025, ,10:41, ,0f89c2d92cf7c08,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , , , , ,Y, , , , , , , , , , , , ,Y,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner","Yes Subject Vehicle, Unknown Crash Partner",Subject Vehicle - All Belted,64, , , , , , ,Y, , , , , , , , , , ,Y, , ,,Y,"Unknown, see Narrative", ,"On [XXX], at approximately10:41am ET, telematics information flagged that the subject vehicle had been in a crash with Highway Assist (HWA) engaged or recently engaged. The owner contacted Rivian with some post-crash questions such as how to properly tow the vehicle, collision center information, etc. During these interactions they said that they (and by extension the subject vehicle) were not at fault for the crash and that the damage occurred on the drivers side front fender/door area, but additional details of the crash were not provided and are unknown to Rivian. The telematics data available is low fidelity infrequent data of only some signals. A high detail telematics log was not uploaded before the vehicle went offline post-crash and remains unavailable. 
Based on the limited information about the crash provided by the customer, Rivian believes that the subject vehicle and HWA system were not a contributing factor to the crash.", 
753-11237,2,"Kia America, Inc.",Update,,,AUG-2025,5XYK43DF1RG,Y,,KIA, ,Sportage, ,2024, ,eafaced609a98d9,Consumer,"Due to multiple ECUs, no version can be described.", ,ADAS,Verified Engaged,, ,Y, , , , , , , , , , ,JUN-2025, ,15:27, ,d2f25a83458c8e5,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Street, , , , , , ,Y, , , ,Y, , , , , , , , ,Passenger Car,Minor W/O Hospitalization,Stopped, , , , , , ,Y, , , , ,Proceeding Straight,"Yes Subject Vehicle, No Crash Partner","No Subject Vehicle, No Crash Partner",Subject Vehicle - All Belted,42, , , , , , , , , ,Y, , , , ,Y,Y, , , , ,,Y,"Unknown, see Narrative", ,"Customer contacted Kia via Web Note on June 24, 2025, and reported he was involved in an accident while driving his 2024MY Kia Sportage with ""Adaptive Cruise Control (ACC) enabled at approximately 40-45MPH."" Customer claimed that another vehicle was stopped at a traffic light and the subject vehicle ""did not slow down as expected."" Customer then ""attempted to disengage the ACC and manually apply the brakes,"" but ""the system failed to respond, preventing me from stopping the vehicle."" Customer added that ""the ACC system did not reduce speed appropriately or allow me to take manual control in [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION] to avoid the crash."" Customer reported there was a ""significant collision"", during which the airbags deployed. He confirmed that he was able to drive the vehicle away from the scene.
Customer reported sustaining injuries to his thumb and stomach ""because of [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION] seat belt"" and requested warranty coverage, a vehicle replacement, and compensation. The customer confirmed they were not transported to the hospital and is not currently under any medical attention.
Kia Customer Care (""CC"") contacted customer to obtain additional information regarding the incident. Customer reported that Highway Driving Assist (HDA), Smart Cruise Control (SCC) and Lane Following Assist (LFA) were also on at the time of the incident and provided post-incident photos of the vehicle. The photos provided by the customer show damage to the center portion of the front bumper, consistent with contact against the rear tow hitch on the other vehicle which is also visible in the photos. Kia escalated the case for further review.
Kia confirmed that both SCC and LFA were engaged at the time of the crash. While the customer reported that HDA was also active, Kia confirmed that HDA was not engaged at the time of the crash. Kia also reviewed the ECU data which confirmed that the brake pedal was pressed two seconds before impact, which disengaged the SCC system. The data also indicates that the Forward Collision-Avoidance Assist (""FCA"") system detected a vehicle ahead and issued a Level 1 audible and visual warning prior to the collision. These data points suggest that the driver did not brake early or forcefully enough to avoid the collision.
The subject Kia Sportage is equipped with HDA, LFA, and Smart Cruise Control (SCC). Another name for SCC is Adaptive Cruise Control, which is how the customer refers to the system. LFA is a supplemental system that helps to detect lane markings and/or vehicles on the road and assists the driver's steering to help keep the vehicle between lanes. The functionality of LFA is contingent upon several outside factors and it is always the responsibility of the driver to safely steer the vehicle and to maintain the vehicle in its lane.
Further, post-impact drive cycle data shows no braking concerns. The vehicle was driven away from the scene without reported braking issues, and the brake system continued to function as expected.
Kia is currently working to obtain additional information to evaluate this incident.
*** 8/15/2025 Monthly Update ***
On July 15, 2025, Kia received a request from Mr. Teitelman via email for materials relating to the incident report. On July 23, 2025, Kia provided Mr. Teitelman the requested information via NHTSA's SLFTS portal. In addition, the customer has since stated he is unable to provide any additional information because he sold the vehicle to his insurance provider. Kia has no further information.", 
13781-11503,1,"Tesla, Inc.",5-Day,,,AUG-2025,7SAYGDEE7PA,Y,,TESLA, ,Model Y, ,2023, ,7000a12a8fb060d,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,AUG-2025, ,23:07, ,0624ec6715ae5a7,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , , , , , ,Y, , , ,Y, , ,Y, , , , , ,Other Fixed Object,Unknown,,,,,,,,,,,,,Lane / Road Departure,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,,Y, , , , , , , ,Y, , , ,Y, ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11505,1,"Tesla, Inc.",5-Day,,,AUG-2025,5YJ3E1EA9SF,Y,,TESLA, ,Model 3, ,2025, ,9b5333ebade216d,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,AUG-2025, ,11:11, ,c78ef448f1fb07d,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , , , , ,Y, , ,Y, , , , , , , , , , ,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,76, , , , , , , , , , , ,Y,Y, ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11504,1,"Tesla, Inc.",5-Day,,,AUG-2025,5YJ3E1EAXPF,Y,,TESLA, ,Model 3, ,2023, ,58786f4e3d8955c,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,AUG-2025, ,15:57, ,7088109b3555d8d,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , ,Y, , , , , ,Y, , , , , , , , , , ,Other Fixed Object,Unknown,,,,,,,,,,,,,Lane / Road Departure,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,58, , ,Y, , , , , , , , , ,Y, ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11506,1,"Tesla, Inc.",5-Day,,,AUG-2025,7SAYGDED5SF,Y,,TESLA, ,Model Y, ,2025, ,42239714462a8e9,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,AUG-2025, ,19:15, ,a533265aa072b90,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , , , , ,Y, , ,Y, , , , , , , , , , ,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,19, , , , , , , , , , , ,Y,Y, ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
855-11157,2,"Mercedes-Benz USA, LLC",Update,,,AUG-2025,W1KMJ4HBXRF,Y,,MERCEDES-BENZ, ,CLE, ,2024, ,ddbc4c977689a77,Consumer,Distronic+ with Active Steering Assist, ,ADAS,Alleged Engaged,, ,Y, , , , , , , , , , ,MAY-2025, ,11:55, ,9f0533f85a6081e,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , , , , , ,Y, , , , , , ,Y, , , , , ,Other Fixed Object,Minor W/O Hospitalization,,,,,,,,,,,,,"Other, see Narrative","No Subject Vehicle, No Crash Partner","Yes Subject Vehicle, No Crash Partner",Unknown,70, , , , , , ,Y, , ,Y,Y, , , , ,Y, ,Y, , ,,Y,"Unknown, see Narrative", ,"The subject MY 2024 Mercedes-Benz CLE 300 4MATIC is equipped with L2 ADAS DISTRONIC Plus with Active Steering Assist and was being driven on May 31, 2025, in the first left lane on I90 east on a gradual curve towards Golden Creek Pond in Washington State under wet roadway conditions. The driver alleged that ""auto steering assistance"" was engaged at approximately 70 mph and the car did not follow the lane markings and ended up on the shoulder.  The driver further alleged she immediately stepped on the brake and was ""able to cancel the assist system and stopped the car at the shoulder side"", resulting in tire/rim damage on the passenger side, and front bumper damage. The vehicle was towed to a local Mercedes-Benz dealership. The driver later alleged back pain and pain in both legs as a result of the crash.
On June 14, 2025, the driver provided additional information to the Mercedes-Benz Customer Care Center (""CCC"") and alleged that distance assist, steering assist, and lane keeping assist were active at the time of the incident. In accordance with the requirements of the NHTSA ADAS SGO, MBUSA is submitting this 5-day incident report. 
This narrative summary is based entirely on the customer's description and allegations. MBUSA has not confirmed or verified this account or any of the customer's allegations and has initiated further investigation into the alleged incident.
8/15/2025 Update to 855-11157-1:
MBUSA conducted a vehicle inspection in June 2025. The inspection included a physical examination of the vehicle and system diagnostics and revealed that the EDR was not triggered. The information from the inspection was reviewed and analyzed in July and August 2025.  Based on the review, there was no indication of any Electronic Power Steering, Braking, or throttle control malfunctions. 
From its investigation and a review of the available data, MBUSA has concluded that the vehicle operated as intended. If MBUSA receives additional relevant information, it will update this report accordingly.", 
855-11008,2,"Mercedes-Benz USA, LLC",Update,,,AUG-2025,W1KEG1CB7RF,Y,,MERCEDES-BENZ, ,EQE-Class Sedan, ,2024, ,8d45bfa36d7553a,Consumer,Distronic+ with Active Steering Assist, ,ADAS,Alleged Engaged,, ,Y, , , , , , , , , , ,MAY-2025, ,15:01, ,3cc17f8b88e228f,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , , , , ,Y, , , , , , , , , , , , ,Y,Passenger Car,Minor W/O Hospitalization,Unknown, , , , , , , , , , ,Y,Crossing into Opposing Lane,"Yes Subject Vehicle, Unknown Crash Partner","Yes Subject Vehicle, Unknown Crash Partner",Subject Vehicle - All Belted,48, , ,Y, , , ,Y, , , , , ,Y,Y,Y, , , , , ,,Y,"Unknown, see Narrative", ,"The subject MY 2024 Mercedes-Benz EQE 350 4MATIC is equipped with L2 ADAS DISTRONIC Plus with active steering assist. The driver initially contacted the Mercedes-Benz USA (""MBUSA"") Customer Care Center (""CCC"") on May 22, 2025, alleging that she was recently in an accident and requested ""a report of why the adaptive driving did not work"". No further details were provided by the driver about the crash and the CCC agent referred her to her insurance company.
During a subsequent contact with a CCC agent on May 29, 2025, the driver added that ""driver assist"" was engaged at the time of the crash. The driver further alleged that while she had her eyes on the radio, the vehicle allegedly veered into oncoming traffic and struck another vehicle. She alleges that when she noticed her vehicle was swerving, she tried to ""pull the car back but it was too late"". The customer also alleged that the lane departure warning ""did not go on"". Additionally, the driver mentioned airbags deployed during the crash and that the vehicle was towed from the scene of the incident. In a subsequent call on June 2, 2025, the driver alleged minor scratches and aches as a result of the crash. In accordance with the requirements of the NHTSA ADAS SGO, MBUSA is submitting this 5-day incident report. 
This narrative summary is based entirely on the customer's description and allegations. MBUSA has not confirmed or verified this account or any of the customer's allegations and has initiated further investigation into the alleged incident.
8/15/2025 Update to 855-11008-1:
Based on the Police Accident Report received for this incident, the subject vehicle was traveling on SR-1 northbound, north of Coral Reef Avenue in Half Moon Bay, CA, proceeding straight behind traffic at approximately 3:00 pm when the driver allegedly looked away from the roadway at the vehicle's stereo system for approximately 2-3 seconds and veered into the southbound lane. The driver allegedly tried to steer back into the northbound lane and felt an impact to the left front of the vehicle.  
MBUSA conducted a vehicle inspection in June 2025. The inspection included a physical examination of the vehicle, system diagnostics, and imaging of the EDR data. Based on this review, there was no indication of any Electronic Power Steering, Braking, or throttle control malfunctions. [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]
Based on its investigation and a review of the available data, MBUSA has concluded that the vehicle operated as intended. If MBUSA receives additional relevant information, it will update this report accordingly.",Y
540-11494,1,"General Motors, LLC",5-Day,,,AUG-2025,1G1FZ6S0XN4,Y,,CHEVROLET, ,Bolt EUV, ,2022, ,b9323953ace5e86,Consumer,LEVEL 2, ,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,AUG-2025, ,21:57, ,770b46f2637f2f6,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , , ,Y, , , , , , ,Y, , , , , , , , ,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Proceeding Straight,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Subject Vehicle - All Belted,62, , , , , , , , , ,Y, , , , ,Y, , , , , ,,Y,"No, see Narrative", ,"On August [XXX], 2025, a Chevrolet Bolt EUV was traveling eastbound on [XXX] ([XXX]) in Houston, Texas, with Super Cruise engaged and active.  After exiting the highway, crash data indicated that the vehicle experienced two frontal impacts, which resulted in the deployment of the front seat belt pretensioners and airbags.  Both the driver and front passenger were wearing their seatbelts at the time of the crash.   The specific object(s) impacted by the vehicle are unknown. Telematics data shows that Super Cruise entered a ""Disabled/Not Ready"" state 23 seconds prior to the crash due to a driver takeover.", 
1243-11292,2,"Subaru of America, Inc.",Update,,,AUG-2025,JF2SLDTC4SH,Y,,SUBARU, ,Forester, ,2025, ,538051dc55bcba3,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Not Engaged,, ,Y, , , , , , , , , , ,JUN-2025, ,14:08, ,2734e8462c79cbd,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , ,Y, , , , , ,Y, , , , , , , , , , ,Other Fixed Object,Property Damage. No Injured Reported,,,,,,,,,,,,,Changing Lanes,"Yes Subject Vehicle, No Crash Partner","Yes Subject Vehicle, No Crash Partner",Subject Vehicle - All Belted,80, , , ,Y, , ,Y, , ,Y, , ,Y, ,Y, , , , , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"According to the customer's statement, the subject vehicle was travelling eastbound on [XXX] with Adaptive Cruise Control (ACC) and Lane Centering (LCF) engaged. The customer further stated that the vehicle was changing lanes to the right in anticipation of exiting the highway at the second of two exits when the steering wheel locked. The vehicle struck an unknown object presumed to have been in the soft shoulder to the right of the roadway ([XXX] and road sign pylons with a concrete footing were noted in the immediate vicinity). Photographs provided by the customer showed damage to the front of the vehicle, with significant damage to the right front bumper, fender and hood. The right front tire was flat. All of the airbags were reported to have deployed and there were no injuries reported. The vehicle was towed from the scene.
Subaru inspected the subject vehicle on 7/22/2025. [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]
Based on the vehicle inspection and the data acquired, Subaru determined there were no abnormalities with the ACC, LCF or electronic power steering systems. [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
540-11299,2,"General Motors, LLC",Update,,,AUG-2025,3GN7DNRPXRS,Y,,CHEVROLET, ,Equinox, ,2024, ,973963d34524cdc,Consumer,Level 2, ,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUN-2025, ,05:10, ,46dc888225f18e9,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , ,Y, , , , , , , ,Y, , , , , , , , ,Other Fixed Object,Property Damage. No Injured Reported,,,,,,,,,,,,,Lane / Road Departure,"Yes Subject Vehicle, No Crash Partner","Yes Subject Vehicle, No Crash Partner",Subject Vehicle - All Belted,29, , , , , , , , , ,Y, , ,Y,Y,Y, , , , , ,Oklahoma State Police, ,Yes, ,"On June [XXX], 2025, a 2024 Chevrolet Equinox was traveling north on highway [XXX] in Springer, Oklahoma with Super Cruise engaged and active. According to OnStar audio recordings, the driver reported impacting the end of a highway guard rail. Crash data indicates a frontal impact occurred that deployed the front seat belt pretensioners and airbags.  The driver was buckled at the time of the crash. According to telematics data, Super Cruise was ""engaged and active"" 25 seconds prior to the incident, after that Super Cruise entered a ""disabled/not ready"" state and the driver then attempted to reengaged Super Cruise.  Just before the crash, telematics data recorded a ""disabled/not ready"" state due to hands on the steering wheel and an applied counterclockwise steering torque.  A police report received on August 11, 2025 confirmed that the subject vehicle was towed and that no injuries were reported.", 
13781-11492,1,"Tesla, Inc.",5-Day,,,AUG-2025,7SAXCAE58SF,Y,,TESLA, ,Model X, ,2025, ,743c29d46c9f5ea,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , , , , , , , , ,Y, , ,AUG-2025, ,00:06, ,a0202b1e608a499,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Street, , ,Y, , , , , ,Y, , , , , , , , , , ,Passenger Car,No Injured Reported,Proceeding Straight, ,Y, , , ,Y, , , , , ,Proceeding Straight,"Yes Subject Vehicle, Yes Crash Partner","Yes Subject Vehicle, Unknown Crash Partner",Unknown,28, , , ,Y, , ,Y, , ,Y, , , , ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11478,1,"Tesla, Inc.",5-Day,,,AUG-2025,5YJ3E1EA7SF,Y,,TESLA, ,Model 3, ,2025, ,06de634494fb638,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUL-2025, ,03:10, ,322e71c8625e9ac,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Unknown, , , , , ,Y, , , , , , , , , , , , ,Y,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,25, , , , , , , , , , , ,Y,Y, ,Y, , ,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11479,1,"Tesla, Inc.",5-Day,,,AUG-2025,7SAXCDE52PF,Y,,TESLA, ,Model X, ,2023, ,eacce6699da62a9,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUL-2025, ,16:20, ,37b7520a9b54686,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Unknown, , , , , ,Y, , , , , , , , , , , , ,Y,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,50, , , , , , , , , , , ,Y,Y, ,Y, , ,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
